Surface,Winner,Loser,WRank,LRank,Wsets,Lsets,Comment,upset,year
Hard,Brooksby J.,Karatsev A.,99,25,3,2,Completed,1,2021
Hard,Harris L.,Shapovalov D.,46,10,3,0,Completed,1,2021
Hard,Opelka R.,Basilashvili N.,24,39,3,0,Completed,0,2021
Hard,Van De Zandschulp B.,Schwartzman D.,117,14,3,2,Completed,1,2021
Hard,Medvedev D.,Evans D.,2,27,3,0,Completed,0,2021
Hard,Alcaraz C.,Gojowczyk P.,55,141,3,2,Completed,0,2021
Hard,Auger-Aliassime F.,Tiafoe F.,15,50,3,1,Completed,0,2021
Hard,Zverev A.,Sinner J.,4,16,3,0,Completed,0,2021
Hard,Harris L.,Opelka R.,46,24,3,1,Completed,1,2021
Hard,Berrettini M.,Otte O.,8,144,3,1,Completed,0,2021
Hard,Djokovic N.,Brooksby J.,1,99,3,1,Completed,0,2021
Hard,Medvedev D.,Van De Zandschulp B.,2,117,3,1,Completed,0,2021
Hard,Zverev A.,Harris L.,4,46,3,0,Completed,0,2021
Hard,Djokovic N.,Berrettini M.,1,8,3,1,Completed,0,2021
Hard,Medvedev D.,Auger-Aliassime F.,2,15,3,0,Completed,0,2021
Hard,Djokovic N.,Zverev A.,1,4,3,2,Completed,0,2021
Hard,Medvedev D.,Djokovic N.,2,1,3,0,Completed,1,2021
Hard,Sonego L.,Fucsovics M.,24,41,2,0,Completed,0,2021
Hard,Pospisil V.,Barrere G.,66,151,2,0,Completed,0,2021
Hard,Basilashvili N.,Mager G.,36,78,2,0,Completed,0,2021
Hard,Ymer M.,Struff J.L.,75,55,2,0,Completed,1,2021
Hard,Giron M.,Rinderknech A.,69,74,2,1,Completed,0,2021
Hard,Kohlschreiber P.,Cecchinato M.,107,83,2,0,Completed,1,2021
Hard,Khachanov K.,Muller A.,27,203,2,1,Completed,0,2021
Hard,Rune H.,Zapata Miralles B.,133,119,2,0,Completed,1,2021
Hard,Davidovich Fokina A.,Simon G.,45,99,2,1,Completed,0,2021
Hard,Murray A.,Humbert U.,113,26,2,1,Completed,1,2021
Hard,Gojowczyk P.,Hoang A.,101,155,2,1,Completed,0,2021
Hard,Pouille L.,Schnur B.,142,233,2,1,Completed,0,2021
Hard,Rune H.,Sonego L.,133,24,2,1,Completed,1,2021
Hard,Murray A.,Pospisil V.,113,66,2,0,Completed,1,2021
Hard,Carreno Busta P.,Ymer M.,16,75,2,0,Completed,0,2021
Hard,Giron M.,De Minaur A.,69,21,2,0,Completed,1,2021
Hard,Gojowczyk P.,Khachanov K.,101,27,2,0,Completed,1,2021
Hard,Hurkacz H.,Pouille L.,13,142,2,0,Completed,0,2021
Hard,Monfils G.,Kohlschreiber P.,20,107,2,0,Completed,0,2021
Hard,Basilashvili N.,Davidovich Fokina A.,36,45,2,1,Completed,0,2021
Hard,Gojowczyk P.,Giron M.,101,69,2,1,Completed,1,2021
Hard,Hurkacz H.,Murray A.,13,113,2,0,Completed,0,2021
Hard,Monfils G.,Basilashvili N.,20,36,2,0,Completed,0,2021
Hard,Carreno Busta P.,Rune H.,16,133,2,1,Completed,0,2021
Hard,Hurkacz H.,Gojowczyk P.,13,101,2,0,Completed,0,2021
Hard,Carreno Busta P.,Monfils G.,16,20,2,0,Completed,0,2021
Hard,Hurkacz H.,Carreno Busta P.,13,16,2,0,Completed,0,2021
Hard,Skatov T.,Seppi A.,280,87,2,1,Completed,1,2021
Hard,Munar J.,Vesely J.,71,88,2,0,Completed,0,2021
Hard,Kecmanovic M.,Verdasco F.,60,134,2,0,Completed,0,2021
Hard,Djere L.,Galan D.E.,49,108,2,1,Completed,0,2021
Hard,Ivashka I.,Ymer E.,52,169,2,0,Completed,0,2021
Hard,Musetti L.,Polmans M.,57,165,2,1,Completed,0,2021
Hard,Millman J.,Popko D.,48,188,2,1,Completed,0,2021
Hard,Gerasimov E.,Paire B.,97,53,2,0,Completed,1,2021
Hard,Kwon S.W.,Donskoy E.,82,150,2,0,Completed,0,2021
Hard,Taberner C.,Berankis R.,117,109,2,0,Completed,1,2021
Hard,Duckworth J.,Kukushkin M.,65,146,2,0,Completed,0,2021
Hard,Ivashka I.,Skatov T.,52,280,2,0,Completed,0,2021
Hard,Djere L.,Musetti L.,49,57,2,1,Completed,0,2021
Hard,Millman J.,Munar J.,48,71,2,1,Completed,0,2021
Hard,Kwon S.W.,Lajovic D.,82,35,2,0,Completed,1,2021
Hard,Ruusuvuori E.,Karatsev A.,84,25,2,0,Completed,1,2021
Hard,Duckworth J.,Krajinovic F.,65,37,2,0,Completed,1,2021
Hard,Taberner C.,Gerasimov E.,117,97,2,1,Completed,1,2021
Hard,Bublik A.,Kecmanovic M.,34,60,2,1,Completed,0,2021
Hard,Ivashka I.,Ruusuvuori E.,52,84,2,1,Completed,0,2021
Hard,Duckworth J.,Millman J.,65,48,2,0,Completed,1,2021
Hard,Kwon S.W.,Djere L.,82,49,2,1,Completed,1,2021
Hard,Bublik A.,Taberner C.,34,117,2,0,Completed,0,2021
Hard,Duckworth J.,Ivashka I.,65,52,2,0,Completed,1,2021
Hard,Kwon S.W.,Bublik A.,82,34,2,1,Completed,1,2021
Hard,Kwon S.W.,Duckworth J.,82,65,2,0,Completed,1,2021
Hard,Karatsev A.,Delbonis F.,24,44,2,0,Completed,0,2021
Hard,Nakashima B.,Fognini F.,83,31,2,1,Completed,1,2021
Hard,Fritz T.,Caruso S.,39,128,2,0,Completed,0,2021
Hard,Sonego L.,Basilashvili N.,23,34,2,0,Completed,0,2021
Hard,Korda S.,Paul T.,42,60,2,1,Completed,0,2021
Hard,Norrie C.,Koepfer D.,28,66,2,0,Completed,0,2021
Hard,Dimitrov G.,Fucsovics M.,29,41,2,1,Completed,0,2021
Hard,Harris L.,Eubanks C.,32,195,2,1,Completed,0,2021
Hard,Murray A.,Kudla D.,109,94,2,0,Completed,1,2021
Hard,Schwartzman D.,Gaio F.,15,154,2,0,Completed,0,2021
Hard,Evans D.,Anderson K.,22,69,2,0,Completed,0,2021
Hard,Hurkacz H.,Bolt A.,12,144,2,0,Completed,0,2021
Hard,Rublev A.,Nakashima B.,5,83,2,0,Completed,0,2021
Hard,Schwartzman D.,Harris L.,15,32,2,1,Completed,0,2021
Hard,Norrie C.,Evans D.,28,22,2,0,Completed,1,2021
Hard,Karatsev A.,Hurkacz H.,24,12,2,1,Completed,1,2021
Hard,Shapovalov D.,Fritz T.,13,39,2,0,Completed,0,2021
Hard,Sonego L.,Korda S.,23,42,2,0,Completed,0,2021
Hard,Ruud C.,Murray A.,10,109,2,0,Completed,0,2021
Hard,Dimitrov G.,Holmgren A.,29,901,2,0,Completed,0,2021
Hard,Norrie C.,Shapovalov D.,28,13,2,0,Completed,1,2021
Hard,Rublev A.,Schwartzman D.,5,15,2,0,Completed,0,2021
Hard,Ruud C.,Sonego L.,10,23,2,0,Completed,0,2021
Hard,Dimitrov G.,Karatsev A.,29,24,2,1,Completed,1,2021
Hard,Norrie C.,Rublev A.,28,5,2,1,Completed,1,2021
Hard,Ruud C.,Dimitrov G.,10,29,2,1,Completed,0,2021
Hard,Ruud C.,Norrie C.,10,28,2,0,Completed,0,2021
Hard,Paire B.,Davidovich Fokina A.,49,43,2,0,Completed,1,2021
Hard,Kecmanovic M.,Andreev A.,62,319,2,0,Completed,0,2021
Hard,Mager G.,Mannarino A.,78,54,2,0,Completed,1,2021
Hard,Millman J.,Ymer M.,55,85,2,0,Completed,0,2021
Hard,Giron M.,Munar J.,67,70,2,1,Completed,0,2021
Hard,Djere L.,Martinez P.,47,59,2,0,Completed,0,2021
Hard,Kuzmanov D.,Musetti L.,226,61,2,1,Completed,1,2021
Hard,Gerasimov E.,Pospisil V.,112,68,2,1,Completed,1,2021
Hard,Marchenko I.,Seppi A.,151,95,2,0,Completed,1,2021
Hard,Duckworth J.,Ruusuvuori E.,56,89,2,1,Completed,0,2021
Hard,Ivashka I.,Andujar P.,45,92,2,0,Completed,0,2021
Hard,Krajinovic F.,Lazarov A.,37,462,2,0,Completed,0,2021
Hard,Mager G.,Kecmanovic M.,78,62,2,0,Completed,1,2021
Hard,Majchrzak K.,Kuzmanov D.,125,226,2,0,Completed,0,2021
Hard,Millman J.,Marchenko I.,55,151,2,1,Completed,0,2021
Hard,Giron M.,De Minaur A.,67,26,2,0,Completed,1,2021
Hard,Duckworth J.,Paire B.,56,49,2,0,Completed,1,2021
Hard,Krajinovic F.,Djere L.,37,47,2,0,Completed,0,2021
Hard,Sinner J.,Gerasimov E.,14,112,2,0,Completed,0,2021
Hard,Giron M.,Millman J.,67,55,2,0,Completed,1,2021
Hard,Monfils G.,Mager G.,20,78,2,0,Completed,0,2021
Hard,Sinner J.,Duckworth J.,14,56,2,0,Completed,0,2021
Hard,Krajinovic F.,Majchrzak K.,37,125,2,1,Completed,0,2021
Hard,Monfils G.,Giron M.,20,67,2,0,Completed,0,2021
Hard,Sinner J.,Krajinovic F.,14,37,2,0,Completed,0,2021
Hard,Sinner J.,Monfils G.,14,20,2,0,Completed,0,2021
Hard,Popyrin A.,Kecmanovic M.,71,63,2,0,Completed,1,2021
Hard,Altmaier D.,Querrey S.,114,89,2,0,Completed,1,2021
Hard,Taberner C.,Munar J.,116,70,2,0,Completed,1,2021
Hard,Daniel T.,Kohlschreiber P.,123,107,2,0,Completed,1,2021
Hard,Paul T.,Lopez F.,60,108,2,0,Completed,0,2021
Hard,Mcdonald M.,Duckworth J.,57,55,2,0,Completed,1,2021
Hard,Pella G.,Kwon S.W.,80,56,2,1,Completed,1,2021
Hard,Sandgren T.,Monteiro T.,102,92,2,0,Completed,1,2021
Hard,Giron M.,Van De Zandschulp B.,59,66,2,1,Completed,0,2021
Hard,Cressy M.,Djere L.,145,47,2,1,Completed,1,2021
Hard,Nishikori K.,Sousa J.,53,182,2,1,Completed,0,2021
Hard,Caruso S.,Svajda Z.,135,434,2,0,Completed,0,2021
Hard,Carballes Baena R.,Olivo R.,85,199,2,0,Completed,0,2021
Hard,Tiafoe F.,Paire B.,49,50,2,0,Completed,0,2021
Hard,Davidovich Fokina A.,Johnson S.,43,86,2,1,Completed,0,2021
Hard,Pospisil V.,Wolf J.J.,68,187,2,1,Completed,0,2021
Hard,Ruusuvuori E.,Koepfer D.,78,65,2,1,Completed,1,2021
Hard,Nishioka Y.,Delbonis F.,75,44,2,1,Completed,1,2021
Hard,Tabilo A.,Kudla D.,184,95,2,0,Completed,1,2021
Hard,Escobedo E.,Rune H.,178,124,2,0,Completed,1,2021
Hard,Anderson K.,Thompson J.,69,76,2,0,Completed,0,2021
Hard,Struff J.L.,Galan D.E.,54,105,2,0,Completed,0,2021
Hard,Ramos-Vinolas A.,Musetti L.,48,62,2,0,Completed,0,2021
Hard,Brooksby J.,Ilkel C.,79,179,2,0,Completed,0,2021
Hard,Gomez E.,Bagnis F.,174,74,2,0,Completed,1,2021
Hard,Vukic A.,Andujar P.,202,96,2,0,Completed,1,2021
Hard,Nakashima B.,Coria F.,83,67,2,0,Completed,1,2021
Hard,Martinez P.,Marcora R.,61,208,2,0,Completed,0,2021
Hard,Millman J.,Sock J.,58,162,2,1,Completed,0,2021
Hard,Mager G.,Fucsovics M.,73,42,2,1,Completed,1,2021
Hard,Murray A.,Mannarino A.,121,51,2,0,Completed,1,2021
Hard,Eubanks C.,Gerasimov E.,194,101,2,0,Completed,1,2021
Hard,Opelka R.,Daniel T.,20,123,2,0,Completed,0,2021
Hard,Hurkacz H.,Popyrin A.,12,71,2,0,Completed,0,2021
Hard,Schwartzman D.,Cressy M.,15,145,2,1,Completed,0,2021
Hard,Evans D.,Nishikori K.,22,53,2,1,Completed,0,2021
Hard,Bautista Agut R.,Pella G.,19,80,2,0,Completed,0,2021
Hard,Tiafoe F.,Korda S.,49,40,2,0,Completed,1,2021
Hard,Ruud C.,Carballes Baena R.,10,85,2,0,Completed,0,2021
Hard,Norrie C.,Sandgren T.,26,102,2,1,Completed,0,2021
Hard,Dimitrov G.,Altmaier D.,28,114,2,0,Completed,0,2021
Hard,Medvedev D.,Mcdonald M.,2,57,2,0,Completed,0,2021
Hard,Paul T.,Lajovic D.,60,35,2,0,Completed,1,2021
Hard,Karatsev A.,Caruso S.,23,135,2,0,Completed,0,2021
Hard,Harris L.,Davidovich Fokina A.,31,43,2,0,Completed,0,2021
Hard,Krajinovic F.,Giron M.,34,59,2,0,Completed,0,2021
Hard,Rublev A.,Taberner C.,5,116,2,0,Completed,0,2021
Hard,Berrettini M.,Tabilo A.,7,184,2,0,Completed,0,2021
Hard,Monfils G.,Mager G.,18,73,2,0,Completed,0,2021
Hard,Sinner J.,Millman J.,14,58,2,0,Completed,0,2021
Hard,Anderson K.,Sonego L.,69,21,2,0,Completed,1,2021
Hard,Fognini F.,Struff J.L.,30,54,2,1,Completed,0,2021
Hard,Fritz T.,Nakashima B.,39,83,2,0,Completed,0,2021
Hard,Murray A.,Alcaraz C.,121,38,2,1,Completed,1,2021
Hard,Garin C.,Escobedo E.,17,178,2,0,Completed,0,2021
Hard,Ramos-Vinolas A.,Auger-Aliassime F.,48,11,2,0,Completed,1,2021
Hard,Carreno Busta P.,Gomez E.,16,174,2,0,Completed,0,2021
Hard,Zverev A.,Brooksby J.,4,79,2,1,Completed,0,2021
Hard,De Minaur A.,Vukic A.,27,202,2,0,Completed,0,2021
Hard,Khachanov K.,Ruusuvuori E.,29,78,2,0,Completed,0,2021
Hard,Tsitsipas S.,Martinez P.,3,61,2,0,Completed,0,2021
Hard,Basilashvili N.,Eubanks C.,36,194,2,0,Completed,0,2021
Hard,Isner J.,Nishioka Y.,24,75,2,0,Completed,0,2021
Hard,Schwartzman D.,Evans D.,15,22,2,1,Completed,0,2021
Hard,Ruud C.,Harris L.,10,31,2,1,Completed,0,2021
Hard,Dimitrov G.,Opelka R.,28,20,2,0,Completed,1,2021
Hard,Karatsev A.,Shapovalov D.,23,13,2,0,Completed,1,2021
Hard,Hurkacz H.,Tiafoe F.,12,49,2,0,Completed,0,2021
Hard,Paul T.,Rublev A.,60,5,2,1,Completed,1,2021
Hard,Norrie C.,Bautista Agut R.,26,19,2,1,Completed,1,2021
Hard,Medvedev D.,Krajinovic F.,2,34,2,0,Completed,0,2021
Hard,Fritz T.,Berrettini M.,39,7,2,0,Completed,1,2021
Hard,Khachanov K.,Carreno Busta P.,29,16,2,0,Completed,1,2021
Hard,Basilashvili N.,Ramos-Vinolas A.,36,48,2,1,Completed,0,2021
Hard,Zverev A.,Murray A.,4,121,2,0,Completed,0,2021
Hard,Monfils G.,Anderson K.,18,69,2,0,Completed,0,2021
Hard,Tsitsipas S.,Fognini F.,3,30,2,1,Completed,0,2021
Hard,De Minaur A.,Garin C.,27,17,2,0,Completed,1,2021
Hard,Schwartzman D.,Ruud C.,15,10,2,0,Completed,1,2021
Hard,Hurkacz H.,Karatsev A.,12,23,2,0,Completed,0,2021
Hard,Norrie C.,Paul T.,26,60,2,1,Completed,0,2021
Hard,Dimitrov G.,Medvedev D.,28,2,2,1,Completed,1,2021
Hard,Basilashvili N.,Khachanov K.,36,29,2,0,Completed,1,2021
Hard,Fritz T.,Sinner J.,39,14,2,0,Completed,1,2021
Hard,Tsitsipas S.,De Minaur A.,3,27,2,1,Completed,0,2021
Hard,Zverev A.,Monfils G.,4,18,2,0,Completed,0,2021
Hard,Norrie C.,Schwartzman D.,26,15,2,0,Completed,1,2021
Hard,Dimitrov G.,Hurkacz H.,28,12,2,1,Completed,1,2021
Hard,Basilashvili N.,Tsitsipas S.,36,3,2,1,Completed,1,2021
Hard,Fritz T.,Zverev A.,39,4,2,1,Completed,1,2021
Hard,Norrie C.,Dimitrov G.,26,28,2,0,Completed,0,2021
Hard,Basilashvili N.,Fritz T.,36,39,2,0,Completed,0,2021
Hard,Norrie C.,Basilashvili N.,26,36,2,1,Completed,0,2021
Hard,Rinderknech A.,Delbonis F.,65,40,2,0,Completed,1,2021
Hard,Lajovic D.,Gasquet R.,33,73,2,0,Completed,0,2021
Hard,Van De Zandschulp B.,Popyrin A.,61,74,2,1,Completed,0,2021
Hard,Davidovich Fokina A.,Thompson J.,44,72,2,0,Completed,0,2021
Hard,Laaksonen H.,Paire B.,99,47,2,1,Completed,1,2021
Hard,Nakashima B.,De Minaur A.,79,26,2,0,Completed,1,2021
Hard,Brooksby J.,Opelka R.,70,25,2,0,Completed,1,2021
Hard,Musetti L.,Mager G.,69,67,2,0,Completed,1,2021
Hard,Murray A.,Tiafoe F.,172,48,2,1,Completed,1,2021
Hard,Struff J.L.,Ramos-Vinolas A.,50,45,2,1,Completed,1,2021
Hard,Fucsovics M.,Novak D.,39,114,2,0,Completed,0,2021
Hard,Harris L.,Bergs Z.,32,186,2,0,Completed,0,2021
Hard,Rinderknech A.,Lajovic D.,65,33,2,1,Completed,1,2021
Hard,Brooksby J.,Van De Zandschulp B.,70,61,2,0,Completed,1,2021
Hard,Sinner J.,Musetti L.,16,69,2,0,Completed,0,2021
Hard,Davidovich Fokina A.,Garin C.,44,17,2,1,Completed,1,2021
Hard,Harris L.,Struff J.L.,32,50,2,0,Completed,0,2021
Hard,Fucsovics M.,Bautista Agut R.,39,20,2,1,Completed,1,2021
Hard,Schwartzman D.,Murray A.,13,172,2,0,Completed,0,2021
Hard,Nakashima B.,Laaksonen H.,79,99,2,1,Completed,0,2021
Hard,Harris L.,Fucsovics M.,32,39,2,0,Completed,0,2021
Hard,Sinner J.,Rinderknech A.,16,65,2,0,Completed,0,2021
Hard,Schwartzman D.,Nakashima B.,13,79,2,0,Completed,0,2021
Hard,Brooksby J.,Davidovich Fokina A.,70,44,2,0,Completed,1,2021
Hard,Sinner J.,Harris L.,16,32,2,0,Completed,0,2021
Hard,Schwartzman D.,Brooksby J.,13,70,2,0,Completed,0,2021
Hard,Sinner J.,Schwartzman D.,16,13,2,0,Completed,1,2021
Hard,Millman J.,Bonzi B.,62,63,2,1,Completed,0,2021
Hard,Cilic M.,Dzumhur D.,41,137,2,1,Completed,0,2021
Hard,Duckworth J.,Gojo B.,52,245,2,1,Completed,0,2021
Hard,Mannarino A.,Safiullin R.,51,160,2,1,Completed,0,2021
Hard,Paul T.,Ymer M.,54,101,2,0,Completed,0,2021
Hard,Marchenko I.,Bublik A.,164,35,2,0,Completed,1,2021
Hard,Gerasimov E.,Kecmanovic M.,109,71,2,1,Completed,1,2021
Hard,Simon G.,Djere L.,117,53,2,1,Completed,1,2021
Hard,Berankis R.,Donskoy E.,107,149,2,0,Completed,0,2021
Hard,Coria F.,Kachmazov A.,68,638,2,1,Completed,0,2021
Hard,Mcdonald M.,Nishioka Y.,55,78,2,0,Completed,0,2021
Hard,Millman J.,Marchenko I.,62,164,2,1,Completed,0,2021
Hard,Cilic M.,Paul T.,41,54,2,0,Completed,0,2021
Hard,Khachanov K.,Duckworth J.,31,52,2,1,Completed,0,2021
Hard,Martinez P.,Krajinovic F.,60,37,2,0,Completed,1,2021
Hard,Berankis R.,Coria F.,107,68,2,0,Completed,1,2021
Hard,Mannarino A.,Rublev A.,51,6,2,1,Completed,1,2021
Hard,Karatsev A.,Gerasimov E.,22,109,2,0,Completed,0,2021
Hard,Simon G.,Mcdonald M.,117,55,2,0,Completed,1,2021
Hard,Berankis R.,Mannarino A.,107,51,2,0,Completed,1,2021
Hard,Cilic M.,Martinez P.,41,60,2,0,Completed,0,2021
Hard,Khachanov K.,Millman J.,31,62,2,0,Completed,0,2021
Hard,Karatsev A.,Simon G.,22,117,2,0,Completed,0,2021
Hard,Cilic M.,Berankis R.,41,107,2,0,Completed,0,2021
Hard,Karatsev A.,Khachanov K.,22,31,2,0,Completed,0,2021
Hard,Karatsev A.,Cilic M.,22,41,2,0,Completed,0,2021
Hard,Struff J.L.,Duckworth J.,53,51,2,0,Completed,1,2021
Hard,Korda S.,Serdarusic N.,38,248,2,0,Completed,0,2021
Hard,Bublik A.,Tiurnev E.,34,304,2,0,Completed,0,2021
Hard,Paul T.,Martinez P.,54,58,2,0,Completed,0,2021
Hard,Ivashka I.,Djere L.,46,52,2,0,Completed,0,2021
Hard,Andujar P.,Delbonis F.,92,41,2,0,Completed,1,2021
Hard,Van De Zandschulp B.,Nishioka Y.,69,82,2,0,Completed,0,2021
Hard,Millman J.,Oliel Y.,57,373,2,0,Completed,0,2021
Hard,Mcdonald M.,Gerasimov E.,56,105,2,0,Completed,0,2021
Hard,Fritz T.,Ruusuvuori E.,28,72,2,0,Completed,0,2021
Hard,Cilic M.,Ramos-Vinolas A.,35,43,2,0,Completed,0,2021
Hard,Khachanov K.,Mannarino A.,30,50,2,0,Completed,0,2021
Hard,Shapovalov D.,Andujar P.,13,92,2,1,Completed,0,2021
Hard,Rublev A.,Ivashka I.,6,46,2,0,Completed,0,2021
Hard,Struff J.L.,Bublik A.,53,34,2,0,Completed,1,2021
Hard,Van De Zandschulp B.,Korda S.,69,38,2,0,Completed,1,2021
Hard,Millman J.,Karatsev A.,57,19,2,0,Completed,1,2021
Hard,Fritz T.,Paul T.,28,54,2,0,Completed,0,2021
Hard,Cilic M.,Khachanov K.,35,30,2,1,Completed,1,2021
Hard,Bautista Agut R.,Mcdonald M.,20,56,2,0,Completed,0,2021
Hard,Fritz T.,Millman J.,28,57,2,0,Completed,0,2021
Hard,Struff J.L.,Shapovalov D.,53,13,2,0,Completed,1,2021
Hard,Cilic M.,Bautista Agut R.,35,20,2,1,Completed,1,2021
Hard,Van De Zandschulp B.,Rublev A.,69,6,2,0,Completed,1,2021
Hard,Fritz T.,Struff J.L.,28,53,2,1,Completed,0,2021
Hard,Cilic M.,Van De Zandschulp B.,35,69,2,0,Completed,0,2021
Hard,Cilic M.,Fritz T.,35,28,2,1,Completed,1,2021
Hard,Basilashvili N.,Carreno Busta P.,25,18,2,1,Completed,1,2021
Hard,Alcaraz C.,Evans D.,42,24,2,0,Completed,1,2021
Hard,De Minaur A.,Anderson K.,32,61,2,0,Completed,0,2021
Hard,Murray A.,Hurkacz H.,156,10,2,1,Completed,1,2021
Hard,Berrettini M.,Popyrin A.,7,77,2,0,Completed,0,2021
Hard,Auger-Aliassime F.,Berankis R.,12,99,2,0,Completed,0,2021
Hard,Ruud C.,Harris L.,8,31,2,0,Completed,0,2021
Hard,Norrie C.,Fucsovics M.,14,39,2,0,Completed,0,2021
Hard,Tsitsipas S.,Dimitrov G.,3,22,2,0,Completed,0,2021
Hard,Tiafoe F.,Lajovic D.,49,33,2,0,Completed,1,2021
Hard,Zverev A.,Krajinovic F.,4,40,2,0,Completed,0,2021
Hard,Novak D.,Mager G.,116,68,2,0,Completed,1,2021
Hard,Sonego L.,Koepfer D.,23,62,2,0,Completed,0,2021
Hard,Sinner J.,Opelka R.,11,27,2,0,Completed,0,2021
Hard,Schwartzman D.,Fognini F.,16,36,2,0,Completed,0,2021
Hard,Monfils G.,Musetti L.,21,67,2,0,Completed,0,2021
Hard,Alcaraz C.,Murray A.,42,156,2,0,Completed,0,2021
Hard,Berrettini M.,Basilashvili N.,7,25,2,1,Completed,0,2021
Hard,Auger-Aliassime F.,Norrie C.,12,14,2,1,Completed,0,2021
Hard,Schwartzman D.,Monfils G.,16,21,2,1,Completed,0,2021
Hard,Ruud C.,Sonego L.,8,23,2,1,Completed,0,2021
Hard,Sinner J.,Novak D.,11,116,2,0,Completed,0,2021
Hard,Zverev A.,De Minaur A.,4,32,2,1,Completed,0,2021
Hard,Tiafoe F.,Tsitsipas S.,49,3,2,1,Completed,1,2021
Hard,Alcaraz C.,Berrettini M.,42,7,2,1,Completed,1,2021
Hard,Zverev A.,Auger-Aliassime F.,4,12,2,1,Completed,0,2021
Hard,Tiafoe F.,Schwartzman D.,49,16,2,0,Completed,1,2021
Hard,Sinner J.,Ruud C.,11,8,2,0,Completed,1,2021
Hard,Zverev A.,Alcaraz C.,4,42,2,0,Completed,0,2021
Hard,Tiafoe F.,Sinner J.,49,11,2,1,Completed,1,2021
Hard,Zverev A.,Tiafoe F.,4,49,2,0,Completed,0,2021
Hard,Ivashka I.,Ramos-Vinolas A.,46,44,2,0,Completed,1,2021
Hard,Lajovic D.,Mcdonald M.,34,54,2,0,Completed,0,2021
Hard,Fucsovics M.,Fognini F.,40,37,2,1,Completed,1,2021
Hard,Korda S.,Karatsev A.,39,16,2,1,Completed,1,2021
Hard,Norrie C.,Delbonis F.,13,43,2,0,Completed,0,2021
Hard,Bublik A.,Evans D.,36,24,2,1,Completed,1,2021
Hard,Mannarino A.,Basilashvili N.,59,21,2,0,Completed,1,2021
Hard,Gaston H.,Rinderknech A.,103,62,2,1,Completed,1,2021
Hard,Koepfer D.,Murray A.,58,144,2,1,Completed,0,2021
Hard,Musetti L.,Djere L.,67,51,2,1,Completed,1,2021
Hard,Carreno Busta P.,Paire B.,17,47,2,0,Completed,0,2021
Hard,Auger-Aliassime F.,Mager G.,11,66,2,1,Completed,0,2021
Hard,Paul T.,Struff J.L.,53,50,2,0,Completed,1,2021
Hard,Duckworth J.,Bautista Agut R.,55,20,2,1,Completed,1,2021
Hard,Opelka R.,Krajinovic F.,25,42,2,0,Completed,0,2021
Hard,Alcaraz C.,Herbert P.H.,35,99,2,1,Completed,0,2021
Hard,Khachanov K.,Ymer M.,31,97,2,0,Completed,0,2021
Hard,Fritz T.,Sonego L.,26,27,2,1,Completed,0,2021
Hard,Schwartzman D.,Millman J.,15,73,2,1,Completed,0,2021
Hard,Popyrin A.,De Minaur A.,71,32,2,0,Completed,1,2021
Hard,Dimitrov G.,Gasquet R.,30,74,2,1,Completed,0,2021
Hard,Monfils G.,Kecmanovic M.,22,69,2,1,Completed,0,2021
Hard,Cilic M.,Davidovich Fokina A.,28,45,2,0,Completed,0,2021
Hard,Giron M.,Tiafoe F.,57,41,2,1,Completed,1,2021
Hard,Djokovic N.,Fucsovics M.,1,40,2,1,Completed,0,2021
Hard,Ruud C.,Bublik A.,8,36,2,0,Completed,0,2021
Hard,Duckworth J.,Musetti L.,55,67,2,1,Completed,0,2021
Hard,Koepfer D.,Auger-Aliassime F.,58,11,2,0,Completed,1,2021
Hard,Gaston H.,Carreno Busta P.,103,17,2,1,Completed,1,2021
Hard,Fritz T.,Rublev A.,26,6,2,0,Completed,1,2021
Hard,Hurkacz H.,Paul T.,10,53,2,0,Completed,0,2021
Hard,Dimitrov G.,Khachanov K.,30,31,2,1,Completed,0,2021
Hard,Norrie C.,Opelka R.,13,25,2,0,Completed,0,2021
Hard,Alcaraz C.,Sinner J.,35,9,2,0,Completed,1,2021
Hard,Monfils G.,Mannarino A.,22,59,2,1,Completed,0,2021
Hard,Giron M.,Schwartzman D.,57,15,2,0,Completed,1,2021
Hard,Zverev A.,Lajovic D.,4,34,2,0,Completed,0,2021
Hard,Korda S.,Cilic M.,39,28,2,0,Completed,1,2021
